sid,cohort-all,cohort-easy,cohort-hard,cohort-cls0,cohort-cls1,cohort-cls2,cohort-cls3,cohort-cls4
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-037,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-038,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-039,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-040,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-041,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-042,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-043,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-044,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-045,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-046,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-047,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-048,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-049,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-050,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-051,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-052,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-053,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-054,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-055,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-056,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-057,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-058,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-059,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-060,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-061,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-062,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-063,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-064,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-065,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-066,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-067,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-068,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-069,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-070,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-071,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-072,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-073,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-074,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-075,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-076,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-077,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-078,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-079,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z01_mask-080,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-000,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-001,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-002,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-003,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-004,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-005,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-006,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-007,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-008,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-009,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-010,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-011,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-012,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-013,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-014,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-015,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-016,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-017,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-018,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-019,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-020,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-021,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-022,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-023,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-024,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-025,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-026,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-027,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-028,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-029,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-030,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-031,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-032,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-033,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-034,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-035,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-036,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-037,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-038,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-039,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-040,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-041,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-042,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-043,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-044,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-045,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-046,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-047,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-048,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-049,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-050,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-051,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-052,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-053,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-054,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-055,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-056,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-057,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-058,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-059,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-060,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-061,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-062,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-063,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-064,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-065,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-066,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-067,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-068,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-069,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-070,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-071,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-072,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-073,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-074,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-075,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-076,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-077,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-078,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-079,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z02_mask-080,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-000,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-001,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-002,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-003,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-004,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-005,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-006,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-007,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-008,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-009,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-010,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-011,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-012,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-013,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-014,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-015,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-016,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-017,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-018,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-019,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-020,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-021,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-022,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-023,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-024,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-025,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-026,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-027,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-028,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-029,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-030,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-031,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-032,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-033,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-034,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-035,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-036,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-037,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-038,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-039,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-040,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-041,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-042,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-043,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-044,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-045,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-046,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-047,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-048,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-049,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-050,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-051,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-052,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-053,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-054,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-055,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-056,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-057,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-058,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-059,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-060,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-061,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-062,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-063,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-064,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-065,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-066,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-067,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-068,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-069,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-070,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-071,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-072,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-073,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-074,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-075,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-076,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-077,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-078,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-079,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z03_mask-080,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-000,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-001,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-002,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-003,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-004,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-005,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-006,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-007,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-008,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-009,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-010,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-011,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-012,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-013,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-014,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-015,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-016,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-017,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-018,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-019,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-020,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-021,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-022,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-023,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-024,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-025,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-026,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-027,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-028,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-029,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-030,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-031,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-032,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-033,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-034,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-035,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-036,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-037,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-038,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-039,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-040,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-041,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-042,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-043,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-044,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-045,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-046,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-047,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-048,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-049,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-050,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-051,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-052,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-053,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-054,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-055,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-056,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-057,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-058,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-059,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-060,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-061,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-062,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-063,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-064,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-065,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-066,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-067,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-068,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-069,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-070,True,True,False,False,False,False,False,True
Stack02_FOV600_z45_zstep5_32Sp_t01_z04_mask-071,True,True,False,False,False,False,False,True
